话题链接,话题内容,楼主ID,楼主昵称,楼主性别,发布日期,发布时间,转发量,评论量,点赞量,评论者ID,评论者昵称,评论者性别,评论日期,评论时间,评论内容
https://m.weibo.cn/detail/4768933930599564,#疫情##疫情防控##我的疫情观察# 说说全国的疫情防控措施。种种迹象表明，接下来，我们的疫情防控，大规模、集体性核酸检测可能会减少，但持续性、常态化的核酸检测，将会增加。未来核酸检测行业仍旧是最赚钱的行业。大概是这样子的，遍布全国的核酸检测采样点，就好像家门口的便利店一样，药店一样——药店很可能会增设核酸检测采样点。所有国人呢，无论到哪儿，都会有健康码行程码核酸检测证明码（以多少小时为限）要求。然后规定，多少小时必须核酸检测，否则赋红码或者黄码，限制出行。把这种规模化运动式休克式防疫，变成动态性持续性预警性防疫。这样，既可以确保第一时间发现阳性病例，又可以避免城市休克经济受损，还可以防止检测机构超能力检测。,1650342405,评论员王攀,m,2022/05/14,07:51:54,8,10,11, , , , , , 
https://m.weibo.cn/detail/4768929580581689,睢宁县疫情防控通告（2022年第70号）根据市疫情防控指挥部《关于进一步明确封控区、管控区解除管控措施工作流程的通知》要求，经按程序报审备案，现对6个区域解除相应管控措施。一、解除管控措施的区域如下：（一）原封控区：1.睢城街道五里堂社区小张组、五一组、五二组、郑庄组、小刘队、小戈组；2.睢城街道东城社区小沿河以西、建设路以北、天虹南路以东、二小路以南区域；3.金城街道红光社区红光小区。封控区解除封闭管理后，原封闭区域“只进不出”，继续实施加强健康监测、严禁人员聚集的7天过渡期管理。在解封后第7天分批次组织相关人员进行1次核酸检测，结果均为阴性后，改为落实常态化防控措施。（二）原管控区：1.睢城街道五里堂社区；2.睢城街道东城社区；3.金城街道红光社区。管控区解除管控措施后，按防范区进行管理。二、现有管控区域如下：（一）封控区为：1.睢城街道元府社区八一东路4号1幢（五金批发市场）；2.睢城街道北陵社区春江花城小区；3.睢城街道北陵社区彩虹公寓小区；4.金城街道苏源社区。（二）管控区为：1.睢城街道元府社区；2.睢城街道北陵社区；3.睢城街道南关社区。（三）防范区为：封控区、管控区以外区域。特此通告。睢宁县新冠肺炎疫情防控指挥部2022年5月13日#疫情防控##关注新冠肺炎##徐州疫情#,1888415301,策划人毛庆海,m,2022/05/14,07:34:37,0,0,5, , , , , , 
https://m.weibo.cn/detail/4768784928216233,#北京1人为买奶茶翻墙离开管控区域被拘# 法官提醒：疫情防控人人有责，千万不要为一己私欲闯灯越线，否则将受到法律的严厉处罚。（来源：@郴州中院 ）@人民法院报 #疫情防控##法官说法# 湖南高院的微博视频 ,5982689966,邵阳政法,m,2022/05/13,21:59:49,0,0,0, , , , , , 
https://m.weibo.cn/detail/4768775250904249,据@健康成都官微 ：#疫情防控# 【成都市卫健委与高德联合推出核酸检测查询服务，可一键导航附近采样点】目前，全球疫情仍处于高位，全国疫情防控形势整体趋稳，但仍复杂严峻。作为重要入境口岸城市、西部重要交通枢纽，成都持续面临人员入境和流动引发疫情输入性传播的风险。为应对当前形势，方便有需要的市民进行核酸检测，在成都市卫健委指导下，高德地图紧急研发上线，双方于今日共同推出了“核酸检测查询服务”，可帮助成都市民快速了解周边核酸采样点位置，就近选择核酸检测点并实现一键导航前往。,3323927000,四川省地震局,m,2022/05/13,21:21:22,0,0,3, , , , , , 
https://m.weibo.cn/detail/4768737880703192,#疫情防控# #我科学家发现新冠治疗新药# 我国科学家发现新冠治疗新药，并获发明专利授权！ 黄河新闻网的微博视频 ,2105171747,黄河新闻网,m,2022/05/13,18:52:51,0,0,2, , , , , , 
https://m.weibo.cn/detail/4768737180257899,#疫情防控# #为榜样点赞# 【朝阳一小区封控！楼院静下来，48位“大白”却要奔跑起来】朝阳周庄嘉园20号院正实行封控管理，5800多位居民须足不出户。楼院静了下来，48位“大白”却要奔跑起来。十八里店乡调集乡机关48名干部下沉支援，以楼长、单元长的身份进入20号院。封管控期间，大白们在楼院忙个不停，为“足不出户”的居民提供物资派送、配药就医、垃圾清运、水电气充值等各类服务保障工作。除了中午吃饭，他们中间基本没停过，车装满就走，一辆车一天至少得来回跑20多趟，日运送物资达2000余件。大白们脚步匆匆，甚至很多时候一溜小跑，最快10分钟就能送到。（来源：北京日报客户端）朝阳一小区封控！楼院静下来，48位“大白”却要奔跑起来,2189978113,文明北京,f,2022/05/13,18:50:05,1,3,2, , , , , , 
https://m.weibo.cn/detail/4768731878131627,有接收社区点可以拉到隔离酒店，没有接收点要么原路返回，要么就住在了这里点大厅，连厕所门口都住了人#疫情##疫情防控# 苏州 简单蜀黍ZZ的微博视频 ,7314395801,简单蜀黍ZZ,m,2022/05/13,18:29:01,0,1,0, , , , , , 
https://m.weibo.cn/detail/4768728866095738,#疫情防控##疫情防控不放松#疫情无情，人间有爱，我们坚信团结和坚持的力量，相信我们一定会打赢这场防疫狙击战，愿春暖花开，疫情尽散，愿山河无恙，人间皆安，❤️❤️顺天河宾馆（避暑山庄店）防疫不断全面消杀❗️❤️❤️携手抗疫我们在行动❗❤️❤️每一处用心只为共同安心❗️❤️❤️顺天河做到让您安心来 放心住，我们对每一位顾客做好消毒与健康保障❗️❤️❤️顺天河您承德的家，房间预约电话0314-2029990 承德·顺天河商务会馆(东大街店),7524774963,sth顺天河,m,2022/05/13,18:17:03,0,0,0, , , , , , 
https://m.weibo.cn/detail/4768701930538543,蓝天白云，晴空万里，疫情管控，寸步难移！有哭有笑，疫中生死#疫情防控# 驻美大使秦刚：中美农业合作是中美关系的压舱石 国粮智谷的微博视频 ,2625112603,国粮智谷,m,2022/05/13,16:30:01,0,0,1, , , , , , 
https://m.weibo.cn/detail/4768694628517550,#疫情防控#这个世界上，并没有什么超级英雄，不过是无数的战士，发出一束束光，将萤火汇成了星河，谢谢你的无畏逆行，广州我们一起守护！#致敬逆行者# 中国广州发布的微博视频 ,3186551403,广州花都发布,m,2022/05/13,16:01:00,0,0,0, , , , , , 
https://m.weibo.cn/detail/4768687854980577,#西宁关注##疫情防控# 男子未参加全员核酸，被防疫人员请去核酸点 西宁网络电视台的微博视频 ,3217337562,西宁市广播电视台,f,2022/05/13,15:34:05,1,0,5, , , , , , 
https://m.weibo.cn/detail/4768685401574150,#疫情防控# 疫情期间 无活鱼供应了 ,1228864031,程枫,m,2022/05/13,15:24:20,2,35,89, , , , , , 
 , , , , , , , , , ,2269898184,用户2269898184,m,2022/05/14,21:37:49,雪糕：喵？喵喵！喵喵喵？喵！
 , , , , , , , , , ,1518160617,演员白金铂,m,2022/05/13,16:51:29,辛苦了哥哥
 , , , , , , , , , ,3393778780,程枫粉丝团地盘,f,2022/05/17,12:27:37,雪糕好郁闷的眼神儿
 , , , , , , , , , ,6177463099,我是宇文黛薇,f,2022/05/13,16:37:12,平时您在上海吗？不然怎么会没有鱼？
 , , , , , , , , , ,5794647728,wq沧海一粟,f,2022/05/13,15:34:16,望眼欲穿的小眼神
 , , , , , , , , , ,5508846285,往事不可追2015,f,2022/05/13,15:26:55,哈哈哈原本七天一换🐠？
 , , , , , , , , , ,1593898750,GIN_银桑大魔王w,m,2022/05/13,16:18:13,雪糕郁闷都眼神儿
 , , , , , , , , , ,3211841617,喵东喵西喵不理,f,2022/05/13,15:42:35,：抑郁中勿扰
 , , , , , , , , , ,1264053281,云淡风轻心晴朗,m,2022/05/13,15:30:36,猫猫失望
 , , , , , , , , , ,6968626005,海风0869,f,2022/05/13,17:59:39,谁能养出这么可爱的喵尼？当然是你啊我的枫儿
 , , , , , , , , , ,6968626005,海风0869,f,2022/05/13,17:36:59,雪糕糕是一只有灵魂的猫咪
 , , , , , , , , , ,5509080724,朝三暮四小瑜儿,f,2022/05/13,15:28:58,鱼上哪里去了，难道都被你养死了吗
 , , , , , , , , , ,2694191481,黑头发的爱丽丝,f,2022/05/13,17:19:56,小可怜雪糕
 , , , , , , , , , ,1681174707,云心月意,f,2022/05/13,17:16:03,哈哈 雪糕～
 , , , , , , , , , ,6968626005,海风0869,f,2022/05/13,10:51:03,我把雪糕发到我的朋友圈了 好多人点赞。以为只有我一个人觉得他的样子长的有点失恋。原来还有人get到这个点了。是啊  雪糕深爱上了鱼儿，鱼儿离开雪糕了，雪糕思念着鱼儿我的鱼儿啊。。。。你快回来
 , , , , , , , , , ,5842446023,学美声哒小姑娘-201212,f,2022/05/15,09:25:09,哥辛苦了
 , , , , , , , , , ,5842446023,学美声哒小姑娘-201212,f,2022/05/15,09:24:58,雪糕好可爱
 , , , , , , , , , ,1912276035,林梢匪影,f,2022/05/14,06:16:50,唉～虽然只是一句话，却读出了满满的宠溺
 , , , , , , , , , ,3837247175,planetta,f,2022/05/13,17:28:03,
 , , , , , , , , , ,6968626005,海风0869,f,2022/05/13,17:11:23,枫哥哥不要打我啊，，，雪糕那个样子实在太好笑了
https://m.weibo.cn/detail/4768676282370523,#疫情防控# 【感谢你们，“护”我们周全】2022年5月12日，湖南省通道侗族自治县第一完全小学，少先队员向医护人员佩戴红领巾、敬献鲜花，表达对她们的崇高敬意。当天，是第111个国际护士节，该校组织少想队员向一个多月来连续来校进行全员核酸检测采样医护人员送去节日的问候与祝福，以感谢他们为抗击疫情付出的艰苦努力，培养孩子们懂于感恩、甘于奉献的高尚品德。胡贤兵 摄来源：中国教育新闻网作者：胡贤兵,1747774447,中国教育新闻网,m,2022/05/13,14:48:06,0,0,1, , , , , , 
https://m.weibo.cn/detail/4768672171690545,【“医小美”贴贴上线】今天，#新一轮核酸检测贴纸医小美上线#，你领到么？ #疫情防控##医院为无核酸高危患者设急诊抢救室缓冲区#  西安电视台官方微博的微博视频 ,5907961839,文化艺术报报社,f,2022/05/13,14:31:46,0,0,0, , , , , , 
https://m.weibo.cn/detail/4768653503635959,请问❓老天爷什么时候能翻翻我牌子我也想当天选打工人…舞蹈老师真快不会跳舞了#疫情防控##北京疫情# 北京 ,1205998673,单莘贻,f,2022/05/13,13:17:35,0,1,6, , , , , , 
https://m.weibo.cn/detail/4768648818328831,5月13日，雨后的许昌阳光普照，加油！我们必将驱散疫情的阴霾！#疫情防控##许昌# 许昌日报的微博视频 ,1964323134,许昌日报,m,2022/05/13,12:58:58,2,0,4, , , , , , 
https://m.weibo.cn/detail/4768646562057607,#疫情防控# 【#成都可以直接高德导航核酸采样点#】为应对当前形势，方便有需要的市民进行核酸检测，在成都市卫健委指导下，高德地图紧急研发上线，双方于12日共同推出了“核酸检测查询服务”，可帮助成都市民快速了解周边核酸采样点位置，就近选择核酸检测点并实现一键导航前往。12日起，成都市民打开高德地图APP，在首页搜索栏中搜索“核酸检测”，即可在地图上直观呈现附近的核酸检测点。（健康成都官微）,3225377512,成都生态环境,m,2022/05/13,12:50:00,1,41,26, , , , , , 
 , , , , , , , , , ,5721142234,鹤北检察,m,2022/05/13,13:12:42,关注
 , , , , , , , , , ,1870458911,文旅山东,m,2022/05/13,14:59:35,
 , , , , , , , , , ,2087973903,鞍山消防伴你行,m,2022/05/13,14:31:31,
 , , , , , , , , , ,5475670809,济阳检察,m,2022/05/13,15:21:39,@成都生态环境
 , , , , , , , , , ,3961503136,大邑服务,m,2022/05/13,15:01:38,【#成都可以直接高德导航核酸采样点#】
 , , , , , , , , , ,6365931899,遇见汶川,f,2022/05/13,14:57:05,
 , , , , , , , , , ,1844275747,成都青白江,m,2022/05/13,14:52:26,
 , , , , , , , , , ,5174026079,创业天府,f,2022/05/13,14:29:02,
 , , , , , , , , , ,2539377204,成都国际铁路港,m,2022/05/13,13:47:16,
